"Index_Product","sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
"4345","3340422","640.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","32.0","36.0","0.0","No","0.0","1.0","0.99","0.0","No","No","No","Yes","No","No"
"4346","3340423","66.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0","3.0","3.0","0.0","No","0.0","0.9","0.95","0.0","No","No","No","Yes","No","No"
"4347","3340424","346.0","8.0","247.0","560.0","1040.0","1600.0","133.0","513.0","871.0","1317.0","183.0","No","0.0","0.85","0.8","0.0","No","No","No","Yes","No","No"
"4348","3340566","22.0","8.0","1.0","0.0","0.0","0.0","4.0","9.0","22.0","32.0","0.0","No","0.0","0.79","0.87","0.0","No","No","No","Yes","No","No"
"4349","3340567","24.0","2.0","0.0","40.0","80.0","120.0","5.0","35.0","74.0","111.0","8.0","No","0.0","0.95","0.95","0.0","No","No","No","Yes","No","No"
"4350","3340614","31.0","8.0","0.0","5.0","15.0","22.0","10.0","17.0","32.0","49.0","3.0","No","0.0","0.74","0.71","0.0","No","No","No","Yes","No","No"
"4351","3340618","1.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"4352","3340660","0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.7","0.66","0.0","Yes","No","Yes","Yes","No","No"
"4353","3340709","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.81","0.75","0.0","No","No","Yes","Yes","No","No"
"4354","3340710","11.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","3.0","0.0","No","0.0","0.69","0.72","0.0","Yes","No","No","Yes","No","No"
"4355","3340711","6.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.64","0.64","0.0","Yes","No","No","Yes","No","No"
"4356","3340712","8.0","4.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","No","0.0","0.35","0.52","0.0","Yes","No","No","Yes","No","No"
"4357","3340769","117.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"4358","3340807","9.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.85","0.82","0.0","No","No","No","Yes","No","No"
"4359","3340901","172.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","2.0","3.0","1.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"4360","3340904","5.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.74","0.73","0.0","Yes","No","No","Yes","No","No"
"4361","3340998","13.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.42","0.32","0.0","No","No","No","Yes","No","No"
"4362","3341039","0.0","8.0","0.0","154.0","154.0","154.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","No"
"4363","3341044","263.0","NULL","0.0","0.0","0.0","0.0","3.0","4.0","13.0","21.0","8.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"4364","3341088","184.0","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","No","No","No"
"4365","3341133","2.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"4366","3341134","138.0","12.0","76.0","75.0","75.0","150.0","21.0","59.0","123.0","181.0","33.0","No","0.0","0.98","0.95","0.0","No","No","No","Yes","No","No"
"4367","3341180","785.0","8.0","0.0","99.0","495.0","693.0","134.0","384.0","680.0","1036.0","70.0","No","0.0","0.61","0.6","0.0","No","No","No","Yes","No","No"
"4368","3341181","1.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.82","0.81","0.0","No","No","Yes","Yes","No","No"
"4369","3341226","2.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","No","0.0","0.73","0.79","0.0","Yes","No","No","Yes","No","No"
"4370","3341321","32.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.98","0.97","0.0","No","No","No","Yes","No","No"
"4371","3341466","11.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","No","0.0","0.98","0.98","0.0","No","No","No","Yes","No","No"
"4372","3341467","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.93","0.89","0.0","No","No","No","Yes","No","No"
"4373","3341513","20.0","8.0","0.0","0.0","0.0","0.0","1.0","3.0","8.0","9.0","14.0","No","0.0","0.78","0.71","0.0","No","No","No","Yes","No","No"
"4374","3341560","2.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.7","0.8","0.0","No","No","No","Yes","No","No"
"4375","3341602","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"4376","3341609","4.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.88","0.63","0.0","Yes","No","No","Yes","No","No"
"4377","3341612","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"4378","3341659","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","No","0.0","0.0","0.0","0.0","No","No","No","No","No","No"
"4379","3341706","298.0","12.0","3.0","0.0","0.0","0.0","17.0","46.0","101.0","158.0","19.0","No","0.0","0.92","0.9","0.0","No","No","No","Yes","No","No"
"4380","3341707","17.0","9.0","0.0","0.0","0.0","0.0","3.0","4.0","7.0","9.0","0.0","No","0.0","0.85","0.82","0.0","No","No","No","Yes","No","No"
"4381","3341710","13.0","8.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","2.0","0.0","No","0.0","1.0","0.8","0.0","No","No","Yes","Yes","No","No"
"4382","3341753","174.0","8.0","35.0","70.0","238.0","378.0","129.0","369.0","727.0","1042.0","47.0","No","0.0","0.73","0.82","0.0","No","No","No","Yes","No","No"
"4383","3341801","101.0","NULL","0.0","0.0","0.0","0.0","2.0","3.0","10.0","17.0","2.0","No","0.0","-99.0","-99.0","0.0","Yes","No","Yes","Yes","No","No"
"4384","3341893","59.0","9.0","0.0","0.0","0.0","0.0","0.0","3.0","7.0","12.0","0.0","No","0.0","0.94","0.83","0.0","No","No","No","Yes","No","No"
"4385","3341894","2.0","2.0","0.0","0.0","0.0","0.0","1.0","1.0","2.0","2.0","1.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"4386","3341987","4.0","14.0","1.0","11.0","11.0","11.0","2.0","7.0","22.0","32.0","0.0","No","0.0","0.5","0.52","0.0","No","No","No","Yes","No","No"
"4387","3341997","7.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.31","0.4","0.0","No","No","No","Yes","No","No"
"4388","3342034","11.0","8.0","0.0","0.0","0.0","0.0","1.0","3.0","4.0","8.0","0.0","No","0.0","0.87","0.8","0.0","No","No","No","Yes","No","No"
"4389","3342036","699.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.01","0.6","0.0","No","No","Yes","Yes","No","No"
"4390","3342081","11.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","No","0.0","0.82","0.81","0.0","No","No","No","Yes","No","No"
"4391","3342082","7.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.9","0.92","0.0","No","No","No","Yes","No","No"
"4392","3342129","10.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.99","0.96","0.0","No","No","Yes","Yes","No","No"
"4393","3342225","10005.0","8.0","1900.0","15695.0","32495.0","51815.0","5973.0","19361.0","37123.0","55023.0","3556.0","No","0.0","1.0","0.9","0.0","No","No","No","Yes","No","No"
"4394","3342226","38.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.0","0.0","0.0","No","No","No","Yes","No","No"
"4395","3342327","16.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.78","0.75","0.0","No","No","No","Yes","No","No"
"4396","3342404","185.0","NULL","0.0","0.0","85.0","85.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"4397","3342466","3.0","8.0","6.0","6.0","14.0","22.0","2.0","7.0","15.0","24.0","0.0","No","0.0","0.76","0.84","0.0","No","No","No","Yes","No","No"
"4398","3342526","101.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.94","0.96","0.0","No","No","No","Yes","No","No"
"4399","3342560","5.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","No","0.0","0.7","0.66","0.0","Yes","No","No","Yes","No","No"
"4400","3342561","20.0","2.0","0.0","28.0","28.0","56.0","0.0","3.0","11.0","13.0","2.0","No","0.0","0.97","0.95","0.0","No","No","No","Yes","No","No"
"4401","3342562","2.0","2.0","2.0","15.0","15.0","15.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.76","0.8","0.0","No","No","No","Yes","No","No"
"4402","3342601","4.0","2.0","0.0","0.0","6.0","6.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"4403","3342878","0.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","No","No","No"
"4404","3342892","16.0","NULL","0.0","0.0","0.0","5.0","1.0","6.0","11.0","16.0","1.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"4405","3342894","403.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","1.0","1.0","0.0","No","No","No","Yes","No","No"
"4406","3343091","18.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","No","No","No"
"4407","3343129","25.0","12.0","1.0","64.0","84.0","124.0","13.0","44.0","84.0","124.0","25.0","No","0.0","0.99","0.98","0.0","No","No","No","Yes","No","No"
"4408","3343177","5.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","No"
"4409","3343178","2.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.8","0.79","0.0","No","No","No","Yes","No","No"
"4410","3343324","4.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0","0.0","No","0.0","0.81","0.91","0.0","No","No","No","Yes","No","No"
"4411","3343325","2.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.57","0.68","0.0","No","No","No","Yes","No","No"
"4412","3343326","2.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.57","0.68","0.0","No","No","No","Yes","No","No"
"4413","3343372","11.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.41","0.46","0.0","No","No","No","Yes","No","No"
"4414","3343373","3.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","1.0","No","0.0","0.28","0.36","0.0","Yes","No","No","Yes","No","No"
"4415","3343470","1.0","8.0","0.0","1.0","1.0","2.0","0.0","1.0","2.0","2.0","0.0","No","0.0","0.97","0.98","0.0","No","No","No","Yes","No","No"
"4416","3343568","3.0","NULL","0.0","0.0","0.0","0.0","1.0","2.0","4.0","5.0","3.0","No","0.0","-99.0","-99.0","0.0","No","No","No","No","No","No"
"4417","3343570","152.0","NULL","0.0","0.0","0.0","0.0","0.0","6.0","10.0","15.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"4418","3343758","7.0","8.0","0.0","7.0","14.0","21.0","5.0","10.0","16.0","24.0","0.0","No","0.0","0.95","0.95","0.0","No","No","No","Yes","No","No"
"4419","3343760","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","1.0","0.98","0.0","No","No","No","Yes","No","No"
"4420","3343993","45.0","8.0","0.0","0.0","0.0","0.0","0.0","5.0","6.0","56.0","0.0","No","0.0","0.78","0.75","0.0","No","No","No","Yes","No","No"
"4421","3344040","24.0","8.0","0.0","13.0","25.0","25.0","4.0","11.0","19.0","28.0","0.0","No","0.0","0.87","0.92","0.0","No","No","No","Yes","No","No"
"4422","3344185","3.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","0.0","No","0.0","0.82","0.84","0.0","No","No","No","Yes","No","No"
"4423","3344186","9.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.64","0.64","0.0","Yes","No","No","Yes","No","No"
"4424","3344281","16.0","2.0","0.0","0.0","0.0","0.0","0.0","2.0","4.0","6.0","0.0","No","0.0","0.75","0.83","0.0","No","No","No","Yes","No","No"
"4425","3344282","8.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","No","0.0","0.99","0.96","0.0","No","No","No","Yes","No","No"
"4426","3344415","8.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"4427","3344423","67.0","2.0","0.0","0.0","7.0","14.0","2.0","8.0","26.0","31.0","1.0","No","0.0","0.97","0.95","0.0","No","No","No","Yes","No","No"
"4428","3344424","0.0","8.0","0.0","5.0","8.0","11.0","0.0","4.0","4.0","6.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","No"
"4429","3344472","23.0","2.0","0.0","13.0","35.0","58.0","11.0","20.0","21.0","21.0","0.0","No","0.0","0.82","0.81","0.0","No","No","No","Yes","No","No"
"4430","3344522","78.0","9.0","12.0","220.0","317.0","317.0","31.0","113.0","195.0","282.0","33.0","No","0.0","0.7","0.66","0.0","No","No","No","Yes","No","No"
"4431","3344617","5.0","4.0","16.0","0.0","10.0","15.0","1.0","10.0","18.0","24.0","0.0","No","0.0","0.73","0.78","0.0","No","No","No","Yes","No","No"
"4432","3344618","8.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.78","0.0","No","No","No","Yes","No","No"
"4433","3344712","257.0","16.0","2.0","0.0","0.0","220.0","15.0","52.0","102.0","173.0","28.0","No","0.0","0.66","0.64","0.0","No","No","Yes","Yes","No","No"
"4434","3344725","9.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"4435","3344806","5000.0","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.68","0.75","0.0","Yes","No","No","No","No","No"
"4436","3344807","465.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","1.0","No","0.0","-99.0","-99.0","0.0","No","No","Yes","Yes","No","No"
"4437","3344852","12.0","8.0","0.0","0.0","5.0","5.0","0.0","1.0","3.0","11.0","3.0","No","0.0","0.7","0.71","0.0","No","No","No","Yes","No","No"
"4438","3344853","7.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","No","0.0","0.97","0.93","0.0","No","No","No","Yes","No","No"
"4439","3344897","239.0","8.0","0.0","0.0","0.0","0.0","1.0","4.0","7.0","11.0","1.0","No","0.0","1.0","1.0","0.0","No","No","No","Yes","No","No"
"4440","3344946","75.0","8.0","3.0","64.0","128.0","200.0","22.0","78.0","168.0","243.0","18.0","No","0.0","0.78","0.75","0.0","No","No","No","Yes","No","No"
"4441","3344947","46.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","Yes","Yes","No","No"
"4442","3344950","35.0","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","1.0","0.99","0.0","Yes","No","No","No","No","No"
"4443","3344994","0.0","8.0","0.0","2.0","2.0","3.0","0.0","1.0","1.0","1.0","1.0","No","0.0","0.5","0.46","0.0","No","No","No","Yes","No","No"
"4444","3345051","137.0","8.0","0.0","0.0","0.0","0.0","2.0","5.0","19.0","24.0","0.0","No","0.0","0.0","0.5","0.0","No","No","No","Yes","No","No"
"4445","3345098","6.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"4446","3345135","36.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.87","0.92","0.0","No","No","No","Yes","No","No"
"4447","3345186","8.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.82","0.84","0.0","No","No","No","Yes","No","No"
"4448","3345232","11.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.98","0.98","0.0","No","No","No","Yes","No","No"
"4449","3345327","45.0","NULL","0.0","0.0","0.0","14.0","5.0","15.0","27.0","29.0","3.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","No","No","No"
"4450","3345328","7.0","2.0","0.0","8.0","8.0","8.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.0","0.0","0.0","No","No","Yes","Yes","No","No"
"4451","3345375","755.0","52.0","0.0","0.0","0.0","0.0","3.0","8.0","16.0","20.0","10.0","No","0.0","0.98","0.98","0.0","Yes","No","No","No","No","No"
"4452","3345458","11.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No","No"
"4453","3345468","2.0","2.0","0.0","9.0","17.0","26.0","4.0","9.0","15.0","17.0","0.0","No","0.0","0.98","0.99","0.0","No","No","No","Yes","No","No"
"4454","3345469","0.0","9.0","0.0","3.0","3.0","3.0","0.0","0.0","1.0","1.0","1.0","No","0.0","0.7","0.66","0.0","No","No","No","Yes","No","No"
"4455","3345567","3.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","2.0","0.0","No","0.0","0.78","0.86","0.0","No","No","No","Yes","No","No"
"4456","3345710","2.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.87","0.91","0.0","No","No","No","Yes","No","No"
"4457","3345758","370.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","1.0","0.95","0.0","No","No","Yes","Yes","No","No"
"4458","3345805","4990.0","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.68","0.75","0.0","Yes","No","No","No","No","No"
"4459","3345806","778.0","2.0","66.0","852.0","1843.0","2932.0","223.0","912.0","1481.0","1712.0","149.0","No","0.0","0.95","0.91","0.0","Yes","No","No","Yes","No","No"
"4460","3345826","14.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","2.0","4.0","2.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"4461","3345850","7.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","No"
"4462","3345853","9.0","NULL","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","Yes","Yes","No","No"
"4463","3345896","53.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.89","0.94","0.0","Yes","No","Yes","Yes","No","No"
"4464","3346085","2.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.7","0.66","0.0","No","No","No","Yes","No","No"
"4465","3346086","1.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No","No"
"4466","3346132","18.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No","No"
"4467","3346133","31.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.99","0.99","0.0","No","No","Yes","Yes","No","No"
"4468","3346278","6.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.93","0.89","0.0","No","No","No","Yes","No","No"
"4469","3346279","30.0","2.0","0.0","0.0","0.0","0.0","0.0","1.0","12.0","15.0","1.0","No","0.0","0.36","0.44","0.0","Yes","No","No","Yes","No","No"
"4470","3346373","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.94","0.92","0.0","Yes","No","No","Yes","No","No"
"4471","3346422","658.0","2.0","246.0","1656.0","3168.0","4644.0","444.0","1406.0","2842.0","3295.0","541.0","No","0.0","0.99","0.98","0.0","No","No","No","Yes","No","No"
"4472","3346470","240.0","8.0","0.0","144.0","336.0","456.0","87.0","359.0","447.0","481.0","243.0","No","0.0","-99.0","0.5","0.0","No","No","No","No","No","No"
"4473","3346518","51.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","5.0","21.0","No","0.0","0.0","0.01","0.0","No","No","No","Yes","No","No"
"4474","3346519","20.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.0","0.0","0.0","No","No","No","Yes","No","No"
"4475","3346567","107.0","9.0","0.0","0.0","0.0","0.0","1.0","5.0","9.0","12.0","2.0","No","0.0","0.85","0.82","0.0","No","No","No","Yes","No","No"
"4476","3346568","380.0","52.0","0.0","0.0","0.0","0.0","0.0","0.0","11.0","14.0","3.0","No","0.0","0.0","0.0","0.0","Yes","No","No","Yes","No","No"
"4477","3346662","25.0","NULL","0.0","0.0","0.0","0.0","0.0","1.0","3.0","6.0","1.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No","No"
"4478","3346665","113.0","8.0","412.0","718.0","1260.0","1660.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.96","0.96","0.0","No","No","No","Yes","No","No"
"4479","3346708","11.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.31","0.34","0.0","No","No","No","Yes","No","No"
"4480","3346770","0.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.9","0.92","0.0","No","No","No","Yes","No","No"
"4481","3346846","12.0","8.0","0.0","60.0","84.0","96.0","2.0","26.0","64.0","104.0","29.0","No","0.0","0.98","0.96","0.0","No","No","No","Yes","No","No"
"4482","3346867","0.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.0","0.0","0.0","No","No","No","Yes","No","No"
"4483","3346896","18.0","NULL","0.0","0.0","0.0","0.0","0.0","6.0","15.0","15.0","2.0","No","0.0","-99.0","-99.0","0.0","No","No","Yes","No","No","No"
"4484","3347033","1187.0","2.0","276.0","2208.0","4944.0","7608.0","548.0","2191.0","4568.0","6671.0","436.0","No","0.0","0.99","0.71","0.0","No","No","No","Yes","No","No"
