2020-05-15/20:47:23		 BackOrder_10052019_120210.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:28		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:29		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:30		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:31		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:32		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:33		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:34		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
2020-05-17/19:43:35		 backOrder_10052026_120217.csv: File loaded successfully!!
